dpto,nomdpto,barrio,NOM_BARRIO,estrato,nper,sexo,edad,ascendencia,primaria,primaria_finalizado,educacionMedia,educacionMedia_finalizado,educacionTecnica,educacionTecnica_finalizado,magisterio,magisterio_Finalizado,universisdad,universidad_Finalizado,noUniversitario,noUniversitario_finalizado,postgrado,postgrado_finalizado,actividad_economica,total_ingresos
1,MONTEVIDEO,8,Pocitos,4,1,2,46,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,46601
1,MONTEVIDEO,8,Pocitos,4,2,1,56,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,64184
1,MONTEVIDEO,8,Pocitos,4,3,2,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,2000
1,MONTEVIDEO,8,Pocitos,4,4,1,16,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,27,Cerrito,1,1,1,33,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,6000
1,MONTEVIDEO,27,Cerrito,1,2,2,34,4,2,1,1,2,2,1,3,0,3,0,3,0,3,0,2,20497
1,MONTEVIDEO,27,Cerrito,1,3,1,14,4,2,1,3,0,1,2,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,29,Aires Puros,4,1,2,89,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,27887
1,MONTEVIDEO,22,Ituzaingo,2,1,1,60,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,18732
1,MONTEVIDEO,22,Ituzaingo,2,2,2,58,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,18912
1,MONTEVIDEO,22,Ituzaingo,2,3,2,83,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,8700
1,MONTEVIDEO,4,Cordon,3,1,2,84,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,65000
1,MONTEVIDEO,4,Cordon,3,2,1,52,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,4000
1,MONTEVIDEO,7,Punta Carretas,5,1,1,52,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,142565
1,MONTEVIDEO,7,Punta Carretas,5,2,2,53,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,19732
1,MONTEVIDEO,7,Punta Carretas,5,3,2,23,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,11000
1,MONTEVIDEO,7,Punta Carretas,5,4,1,20,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,5000
1,MONTEVIDEO,7,Punta Carretas,5,5,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,4,Cordon,4,1,2,81,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,10,31840
1,MONTEVIDEO,4,Cordon,4,2,1,77,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,10,26224
1,MONTEVIDEO,8,Pocitos,5,1,1,37,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,83228
1,MONTEVIDEO,8,Pocitos,5,2,2,36,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,21601
1,MONTEVIDEO,14,Carrasco,5,1,2,85,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,10000
1,MONTEVIDEO,14,Carrasco,5,2,1,85,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,10000
1,MONTEVIDEO,36,Casabo Pajas Blancas,1,1,1,25,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,27334
1,MONTEVIDEO,36,Casabo Pajas Blancas,1,2,2,27,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,12412
1,MONTEVIDEO,36,Casabo Pajas Blancas,1,3,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,8,Pocitos,4,1,1,61,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,13742
1,MONTEVIDEO,8,Pocitos,4,2,2,59,1,2,1,2,1,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,8,Pocitos,4,1,1,49,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,141736
1,MONTEVIDEO,8,Pocitos,4,2,2,42,3,2,1,2,1,2,1,3,0,2,1,3,0,3,0,6,0
1,MONTEVIDEO,8,Pocitos,4,3,2,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,8,Pocitos,4,4,1,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,8,Pocitos,4,5,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,13,Punta Gorda,5,1,2,41,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,42751
1,MONTEVIDEO,13,Punta Gorda,5,2,1,49,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,29751
1,MONTEVIDEO,13,Punta Gorda,5,3,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,13,Punta Gorda,5,4,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,13,Punta Gorda,5,1,2,72,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,10,29200
1,MONTEVIDEO,5,Palermo,3,1,1,56,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,12750
1,MONTEVIDEO,51,Brazo Oriental,2,1,2,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7135
1,MONTEVIDEO,51,Brazo Oriental,2,2,2,58,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,13200
1,MONTEVIDEO,3,Barrio Sur,4,1,1,39,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,44880
1,MONTEVIDEO,3,Barrio Sur,4,2,2,36,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,3,Barrio Sur,4,3,1,13,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,3,Barrio Sur,4,4,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,30,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,29432
1,MONTEVIDEO,37,La Paloma Tomkinson,1,2,2,32,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,2879
1,MONTEVIDEO,37,La Paloma Tomkinson,1,3,1,14,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,11,1462
1,MONTEVIDEO,37,La Paloma Tomkinson,1,4,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,5,2,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,6,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,37,La Paloma Tomkinson,1,7,1,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,57,Paso de la Arena,2,1,2,82,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,7000
1,MONTEVIDEO,28,Las Acacias,3,1,1,41,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,30650
1,MONTEVIDEO,28,Las Acacias,3,2,2,36,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,36454
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,1,1,25,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,21601
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,2,2,26,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,3,2,4,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,61,Villa Garcia Manga Rur.,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,13,Punta Gorda,5,1,1,70,3,2,1,2,1,3,0,3,0,2,2,2,2,3,0,10,48500
1,MONTEVIDEO,13,Punta Gorda,5,2,2,59,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,54351
1,MONTEVIDEO,13,Punta Gorda,5,3,1,19,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,31,Piedras Blancas,1,1,2,64,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,1296
1,MONTEVIDEO,31,Piedras Blancas,1,2,2,20,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,10000
1,MONTEVIDEO,31,Piedras Blancas,1,3,2,15,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,56,Tres Ombues Victoria,1,1,1,39,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,74532
1,MONTEVIDEO,56,Tres Ombues Victoria,1,2,2,40,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,17212
1,MONTEVIDEO,56,Tres Ombues Victoria,1,3,2,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,56,Tres Ombues Victoria,1,4,2,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,44,Jacinto Vera,3,1,1,53,3,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,46651
1,MONTEVIDEO,44,Jacinto Vera,3,2,2,51,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,9701
1,MONTEVIDEO,44,Jacinto Vera,3,3,1,22,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,4,0
1,MONTEVIDEO,42,Reducto,3,1,1,53,3,2,1,3,0,2,2,3,0,3,0,3,0,3,0,2,13017
1,MONTEVIDEO,42,Reducto,3,2,2,59,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,42,Reducto,3,3,1,18,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,4,0
1,MONTEVIDEO,42,Reducto,3,4,2,23,3,2,1,2,2,1,2,3,0,3,0,3,0,3,0,7,7096
1,MONTEVIDEO,42,Reducto,3,5,1,3,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,42,Reducto,3,6,1,24,3,2,1,2,2,1,2,3,0,3,0,3,0,3,0,2,12042
1,MONTEVIDEO,42,Reducto,3,1,2,52,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,38242
1,MONTEVIDEO,42,Reducto,3,2,2,78,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,6800
1,MONTEVIDEO,42,Reducto,3,3,2,16,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,3,7933
1,MONTEVIDEO,42,Reducto,3,4,2,15,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,42,Reducto,3,5,1,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,10700
1,MONTEVIDEO,23,Union,3,1,1,50,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,36601
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,3,1,1,74,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,17000
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,3,2,2,75,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,23,Union,2,1,2,35,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,63732
1,MONTEVIDEO,23,Union,2,2,1,34,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,33912
1,MONTEVIDEO,23,Union,2,3,2,3,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,11,Malvin,5,1,2,77,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,5000
1,MONTEVIDEO,1,Ciudad Vieja,3,1,1,58,3,2,1,2,1,3,0,2,1,2,2,3,0,3,0,2,43248
1,MONTEVIDEO,7,Punta Carretas,5,1,2,32,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,21751
1,MONTEVIDEO,7,Punta Carretas,5,2,1,35,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,181751
1,MONTEVIDEO,7,Punta Carretas,5,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,62,Manga,1,1,2,53,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,17000
1,MONTEVIDEO,62,Manga,1,2,1,70,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,13000
1,MONTEVIDEO,62,Manga,1,3,1,20,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,2,32701
1,MONTEVIDEO,62,Manga,1,4,1,17,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,3000
1,MONTEVIDEO,37,La Paloma Tomkinson,1,1,1,59,1,2,1,2,2,2,2,3,0,3,0,3,0,3,0,2,15202
1,MONTEVIDEO,30,Casavalle,1,1,1,55,1,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,36751
1,MONTEVIDEO,30,Casavalle,1,2,2,50,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,14812
1,MONTEVIDEO,30,Casavalle,1,3,2,29,1,2,1,2,1,3,0,3,0,3,0,3,0,3,0,2,13041
1,MONTEVIDEO,30,Casavalle,1,4,2,22,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,10000
1,MONTEVIDEO,30,Casavalle,1,5,2,19,1,2,1,2,1,3,0,3,0,3,0,1,2,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,6,2,18,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,7,1,17,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,600
1,MONTEVIDEO,30,Casavalle,1,8,2,21,1,2,1,2,1,3,0,3,0,1,2,3,0,3,0,4,0
1,MONTEVIDEO,54,Belvedere,1,1,2,51,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,4464
1,MONTEVIDEO,54,Belvedere,1,2,2,14,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,2500
1,MONTEVIDEO,54,Belvedere,1,3,1,9,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,17,Maronas Parque Guarani,3,1,2,64,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,4064
1,MONTEVIDEO,17,Maronas Parque Guarani,3,2,1,25,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,2,1000
1,MONTEVIDEO,17,Maronas Parque Guarani,3,3,2,24,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,11601
1,MONTEVIDEO,17,Maronas Parque Guarani,3,4,1,6,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,39,Prado Nueva Savona,4,1,1,38,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,38742
1,MONTEVIDEO,39,Prado Nueva Savona,4,2,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,39,Prado Nueva Savona,5,1,1,44,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,40000
1,MONTEVIDEO,39,Prado Nueva Savona,5,2,2,40,3,2,1,2,1,3,0,3,0,3,0,2,2,3,0,2,14601
1,MONTEVIDEO,39,Prado Nueva Savona,5,3,1,18,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,39,Prado Nueva Savona,5,4,1,16,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,1,2,44,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,4589
1,MONTEVIDEO,30,Casavalle,1,2,2,20,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,1096
1,MONTEVIDEO,30,Casavalle,1,3,1,15,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,7,0
1,MONTEVIDEO,30,Casavalle,1,4,2,13,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,5,1,11,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,24,Villa Espanola,3,1,1,66,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,39100
1,MONTEVIDEO,24,Villa Espanola,3,2,2,63,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,24,Villa Espanola,3,3,1,27,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,14732
1,MONTEVIDEO,9,Buceo,4,1,1,49,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,18187
1,MONTEVIDEO,9,Buceo,4,2,2,44,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,21436
1,MONTEVIDEO,9,Buceo,4,3,1,18,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,13236
1,MONTEVIDEO,9,Buceo,4,4,2,11,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,9,Buceo,4,5,1,7,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,9,Buceo,4,1,2,28,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,27751
1,MONTEVIDEO,9,Buceo,4,2,1,25,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,51751
1,MONTEVIDEO,9,Buceo,4,3,1,10,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,1,1,56,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,45101
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,2,2,53,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,3000
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,3,2,32,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,12262
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,4,1,27,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,22601
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,5,1,23,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,29622
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,6,2,10,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,7,2,8,3,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,8,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,3,9,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,8,Pocitos,5,1,1,67,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,86001
1,MONTEVIDEO,8,Pocitos,5,2,2,56,3,2,1,2,1,3,0,3,0,2,1,3,0,2,1,2,80726
1,MONTEVIDEO,6,Parque Rodo,4,1,2,58,3,2,1,2,1,3,0,2,1,2,1,3,0,2,1,2,54416
1,MONTEVIDEO,49,La Comercial,3,1,1,30,1,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,17500
1,MONTEVIDEO,49,La Comercial,3,2,2,21,1,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,18596
1,MONTEVIDEO,49,La Comercial,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,42,Reducto,3,1,2,44,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,33816
1,MONTEVIDEO,17,Maronas Parque Guarani,1,1,1,54,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,61150
1,MONTEVIDEO,17,Maronas Parque Guarani,1,2,2,46,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,41750
1,MONTEVIDEO,25,Mercado Modelo Bolivar,3,1,1,35,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,35627
1,MONTEVIDEO,24,Villa Espanola,2,1,2,34,1,2,1,3,0,3,0,3,0,3,0,3,0,3,0,4,8500
1,MONTEVIDEO,24,Villa Espanola,2,2,2,13,1,2,1,1,2,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,24,Villa Espanola,2,3,1,9,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,19,Las Canteras,3,1,1,67,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,10200
1,MONTEVIDEO,19,Las Canteras,3,2,2,62,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,3500
1,MONTEVIDEO,48,Villa Munoz Retiro,2,1,2,63,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,10,15000
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,4,1,1,27,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,19823
1,MONTEVIDEO,10,Pque. Batlle V. Dolores,4,2,2,25,3,2,1,2,1,3,0,3,0,1,2,2,1,3,0,2,6227
1,MONTEVIDEO,35,Cerro,2,1,1,27,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,42852
1,MONTEVIDEO,35,Cerro,2,2,2,29,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,90000
1,MONTEVIDEO,9,Buceo,3,1,1,88,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,32000
1,MONTEVIDEO,9,Buceo,3,2,2,89,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,7000
1,MONTEVIDEO,29,Aires Puros,3,1,1,29,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,44221
1,MONTEVIDEO,29,Aires Puros,3,2,2,24,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,24801
1,MONTEVIDEO,46,Larranaga,4,1,2,65,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,10,9200
1,MONTEVIDEO,48,Villa Munoz Retiro,3,1,1,40,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,60000
1,MONTEVIDEO,48,Villa Munoz Retiro,3,2,2,30,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,7,Punta Carretas,5,1,1,35,3,2,1,2,1,3,0,3,0,3,0,2,1,3,0,2,200000
1,MONTEVIDEO,7,Punta Carretas,5,2,1,26,3,2,1,2,1,3,0,3,0,2,1,2,1,3,0,2,0
1,MONTEVIDEO,1,Ciudad Vieja,3,1,2,85,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,24000
1,MONTEVIDEO,8,Pocitos,5,1,2,79,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,9,26900
1,MONTEVIDEO,8,Pocitos,5,2,1,55,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,83732
1,MONTEVIDEO,22,Ituzaingo,2,1,1,82,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,38000
1,MONTEVIDEO,22,Ituzaingo,2,2,2,82,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,11,0
1,MONTEVIDEO,5,Palermo,4,1,2,50,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,29346
1,MONTEVIDEO,8,Pocitos,5,1,2,89,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,13000
1,MONTEVIDEO,39,Prado Nueva Savona,3,1,2,58,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,9,4000
1,MONTEVIDEO,39,Prado Nueva Savona,3,2,1,29,3,2,1,3,0,2,1,3,0,3,0,3,0,3,0,2,17727
1,MONTEVIDEO,60,Lezica Melilla,2,1,2,39,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,6,1096
1,MONTEVIDEO,60,Lezica Melilla,2,2,1,48,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,23776
1,MONTEVIDEO,60,Lezica Melilla,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,60,Lezica Melilla,2,4,2,20,3,2,1,2,1,3,0,3,0,2,2,3,0,3,0,2,13736
1,MONTEVIDEO,30,Casavalle,1,1,1,50,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,30000
1,MONTEVIDEO,30,Casavalle,1,2,2,25,1,2,1,2,2,3,0,3,0,3,0,3,0,3,0,6,1531
1,MONTEVIDEO,30,Casavalle,1,3,1,6,1,1,2,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,30,Casavalle,1,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,1,1,2,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7100
1,MONTEVIDEO,20,Pta. Rieles Bella Italia,1,2,1,57,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,1000
1,MONTEVIDEO,26,Castro P. Castellanos,3,1,1,34,3,2,1,2,2,2,1,3,0,3,0,3,0,3,0,2,23027
1,MONTEVIDEO,26,Castro P. Castellanos,3,2,2,34,3,2,1,2,1,3,0,2,1,3,0,3,0,3,0,6,0
1,MONTEVIDEO,26,Castro P. Castellanos,3,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,MONTEVIDEO,40,Capurro Bella Vista,3,1,2,68,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,6800
1,MONTEVIDEO,2,Centro,4,1,2,24,3,2,1,2,1,3,0,3,0,1,2,3,0,3,0,7,0
1,MONTEVIDEO,3,Barrio Sur,3,1,1,45,3,2,1,2,1,3,0,3,0,2,1,3,0,3,0,2,25727
1,MONTEVIDEO,4,Cordon,2,1,1,52,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,45272
1,MONTEVIDEO,4,Cordon,2,2,2,52,3,2,1,2,1,3,0,3,0,3,0,3,0,3,0,6,0
1,MONTEVIDEO,4,Cordon,2,3,2,24,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,2,22736
1,MONTEVIDEO,4,Cordon,2,4,2,5,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0
1,MONTEVIDEO,46,Larranaga,3,1,1,81,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,10,12000
1,MONTEVIDEO,46,Larranaga,3,2,2,77,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0,9,7000
1,MONTEVIDEO,32,Manga Toledo Chico,1,1,2,69,3,2,2,3,0,3,0,3,0,3,0,3,0,3,0,10,8500
1,MONTEVIDEO,32,Manga Toledo Chico,1,2,1,29,3,2,1,2,1,2,1,3,0,2,2,3,0,3,0,4,0
1,MONTEVIDEO,32,Manga Toledo Chico,1,3,1,40,3,2,1,2,2,3,0,3,0,3,0,3,0,3,0,2,15273
1,MONTEVIDEO,7,Punta Carretas,5,1,2,74,3,2,1,2,1,2,1,3,0,3,0,3,0,3,0,10,39000
1,MONTEVIDEO,33,Paso de las Duranas,3,1,1,35,3,2,1,1,2,3,0,3,0,3,0,3,0,3,0,2,26742
