DEPARTAMENTO,CIRCUITO,SERIE,LEMA,HOJA,CANTIDAD VOTOS
Montevideo,1863,BOB,Partido Nacional,33,3
Montevideo,1863,BOB,Partido Nacional,40,6
Montevideo,1863,BOB,Partido Nacional,71,21
Montevideo,1863,BOB,Partido Nacional,244,2
Montevideo,1863,BOB,Partido Nacional,404,22
Montevideo,1863,BOB,Partido Nacional,903,1
Montevideo,1863,BOB,Partido Nacional,2014,40
Montevideo,1864,BOB,Partido Nacional,33,2
Montevideo,1864,BOB,Partido Nacional,40,9
Montevideo,1864,BOB,Partido Nacional,71,36
Montevideo,1864,BOB,Partido Nacional,404,11
Montevideo,1864,BOB,Partido Nacional,903,1
Montevideo,1864,BOB,Partido Nacional,2014,43
Montevideo,1865,BOB,Partido Nacional,33,1
Montevideo,1865,BOB,Partido Nacional,40,10
Montevideo,1865,BOB,Partido Nacional,71,20
Montevideo,1865,BOB,Partido Nacional,244,2
Montevideo,1865,BOB,Partido Nacional,404,12
Montevideo,1865,BOB,Partido Nacional,903,6
Montevideo,1865,BOB,Partido Nacional,2014,39
Montevideo,1866,BOB,Partido Nacional,40,2
Montevideo,1866,BOB,Partido Nacional,71,19
Montevideo,1866,BOB,Partido Nacional,404,16
Montevideo,1866,BOB,Partido Nacional,903,1
Montevideo,1866,BOB,Partido Nacional,2014,35
Montevideo,1866,BOB,Partido Nacional,504504,1
Montevideo,1867,BOB,Partido Nacional,33,2
Montevideo,1867,BOB,Partido Nacional,40,6
Montevideo,1867,BOB,Partido Nacional,71,19
Montevideo,1867,BOB,Partido Nacional,404,21
Montevideo,1867,BOB,Partido Nacional,903,2
Montevideo,1867,BOB,Partido Nacional,2014,38
Montevideo,1868,BOB,Partido Nacional,33,2
Montevideo,1868,BOB,Partido Nacional,40,2
Montevideo,1868,BOB,Partido Nacional,71,28
Montevideo,1868,BOB,Partido Nacional,404,14
Montevideo,1868,BOB,Partido Nacional,903,2
Montevideo,1868,BOB,Partido Nacional,2014,27
Montevideo,1868,BOB,Partido Nacional,504504,1
Montevideo,1869,BOB,Partido Nacional,33,3
Montevideo,1869,BOB,Partido Nacional,40,10
Montevideo,1869,BOB,Partido Nacional,71,29
Montevideo,1869,BOB,Partido Nacional,404,10
Montevideo,1869,BOB,Partido Nacional,903,1
Montevideo,1869,BOB,Partido Nacional,2014,31
Montevideo,1870,BOB,Partido Nacional,40,7
Montevideo,1870,BOB,Partido Nacional,71,35
Montevideo,1870,BOB,Partido Nacional,404,9
Montevideo,1870,BOB,Partido Nacional,903,2
Montevideo,1870,BOB,Partido Nacional,2014,32
Montevideo,1871,BOB,Partido Nacional,40,2
Montevideo,1871,BOB,Partido Nacional,71,38
Montevideo,1871,BOB,Partido Nacional,404,13
Montevideo,1871,BOB,Partido Nacional,903,3
Montevideo,1871,BOB,Partido Nacional,2014,31
Montevideo,1872,BOB,Partido Nacional,33,5
Montevideo,1872,BOB,Partido Nacional,40,8
Montevideo,1872,BOB,Partido Nacional,71,13
Montevideo,1872,BOB,Partido Nacional,404,20
Montevideo,1872,BOB,Partido Nacional,903,3
Montevideo,1872,BOB,Partido Nacional,2014,31
Montevideo,1873,BOB,Partido Nacional,40,10
Montevideo,1873,BOB,Partido Nacional,71,22
Montevideo,1873,BOB,Partido Nacional,404,22
Montevideo,1873,BOB,Partido Nacional,903,2
Montevideo,1873,BOB,Partido Nacional,2014,30
Montevideo,1873,BOB,Partido Nacional,504504,2
Montevideo,1874,BOB,Partido Nacional,33,5
Montevideo,1874,BOB,Partido Nacional,40,8
Montevideo,1874,BOB,Partido Nacional,71,34
Montevideo,1874,BOB,Partido Nacional,404,25
Montevideo,1874,BOB,Partido Nacional,903,2
Montevideo,1874,BOB,Partido Nacional,2014,31
Montevideo,1875,BOB,Partido Nacional,40,3
Montevideo,1875,BOB,Partido Nacional,71,37
Montevideo,1875,BOB,Partido Nacional,404,7
Montevideo,1875,BOB,Partido Nacional,2014,49
Montevideo,1876,BPA,Partido Nacional,33,1
Montevideo,1876,BPA,Partido Nacional,40,13
Montevideo,1876,BPA,Partido Nacional,71,17
Montevideo,1876,BPA,Partido Nacional,404,20
Montevideo,1876,BPA,Partido Nacional,903,4
Montevideo,1876,BPA,Partido Nacional,922,1
Montevideo,1876,BPA,Partido Nacional,2014,34
Montevideo,1877,BPA,Partido Nacional,33,1
Montevideo,1877,BPA,Partido Nacional,40,8
Montevideo,1877,BPA,Partido Nacional,71,23
Montevideo,1877,BPA,Partido Nacional,244,2
Montevideo,1877,BPA,Partido Nacional,404,23
Montevideo,1877,BPA,Partido Nacional,903,4
Montevideo,1877,BPA,Partido Nacional,2014,30
Montevideo,1878,BPA,Partido Nacional,40,8
Montevideo,1878,BPA,Partido Nacional,71,13
Montevideo,1878,BPA,Partido Nacional,404,19
Montevideo,1878,BPA,Partido Nacional,903,6
Montevideo,1878,BPA,Partido Nacional,2014,29
Montevideo,1879,BPA,Partido Nacional,33,3
Montevideo,1879,BPA,Partido Nacional,40,12
Montevideo,1879,BPA,Partido Nacional,71,23
Montevideo,1879,BPA,Partido Nacional,404,22
Montevideo,1879,BPA,Partido Nacional,903,3
Montevideo,1879,BPA,Partido Nacional,2014,32
Montevideo,1879,BPA,Partido Nacional,504504,1
Montevideo,1880,BPA,Partido Nacional,33,1
Montevideo,1880,BPA,Partido Nacional,40,21
Montevideo,1880,BPA,Partido Nacional,71,15
Montevideo,1880,BPA,Partido Nacional,404,23
Montevideo,1880,BPA,Partido Nacional,903,6
Montevideo,1880,BPA,Partido Nacional,1889,1
Montevideo,1880,BPA,Partido Nacional,2014,27
Montevideo,1880,BPA,Partido Nacional,504504,1
Montevideo,1881,BPA,Partido Nacional,40,18
Montevideo,1881,BPA,Partido Nacional,71,26
Montevideo,1881,BPA,Partido Nacional,404,18
Montevideo,1881,BPA,Partido Nacional,903,2
Montevideo,1881,BPA,Partido Nacional,2014,27
Montevideo,1882,BPA,Partido Nacional,33,1
Montevideo,1882,BPA,Partido Nacional,40,17
Montevideo,1882,BPA,Partido Nacional,71,17
Montevideo,1882,BPA,Partido Nacional,404,16
Montevideo,1882,BPA,Partido Nacional,767,2
Montevideo,1882,BPA,Partido Nacional,903,3
Montevideo,1882,BPA,Partido Nacional,2014,35
Montevideo,1882,BPA,Partido Nacional,504504,1
Montevideo,1883,BPA,Partido Nacional,33,3
Montevideo,1883,BPA,Partido Nacional,40,14
Montevideo,1883,BPA,Partido Nacional,71,24
Montevideo,1883,BPA,Partido Nacional,404,22
Montevideo,1883,BPA,Partido Nacional,903,3
Montevideo,1883,BPA,Partido Nacional,2014,28
Montevideo,1884,BPA,Partido Nacional,33,1
Montevideo,1884,BPA,Partido Nacional,40,15
Montevideo,1884,BPA,Partido Nacional,71,11
Montevideo,1884,BPA,Partido Nacional,404,14
Montevideo,1884,BPA,Partido Nacional,903,6
Montevideo,1884,BPA,Partido Nacional,2014,29
Montevideo,1884,BPA,Partido Nacional,504504,1
Montevideo,1885,BPA,Partido Nacional,33,1
Montevideo,1885,BPA,Partido Nacional,40,13
Montevideo,1885,BPA,Partido Nacional,71,12
Montevideo,1885,BPA,Partido Nacional,404,12
Montevideo,1885,BPA,Partido Nacional,903,2
Montevideo,1885,BPA,Partido Nacional,2014,27
Montevideo,1886,BPA,Partido Nacional,33,1
Montevideo,1886,BPA,Partido Nacional,40,16
Montevideo,1886,BPA,Partido Nacional,71,15
Montevideo,1886,BPA,Partido Nacional,404,22
Montevideo,1886,BPA,Partido Nacional,903,4
Montevideo,1886,BPA,Partido Nacional,1889,1
Montevideo,1886,BPA,Partido Nacional,2014,23
Montevideo,1887,BPA,Partido Nacional,33,1
Montevideo,1887,BPA,Partido Nacional,40,8
Montevideo,1887,BPA,Partido Nacional,71,17
Montevideo,1887,BPA,Partido Nacional,244,1
Montevideo,1887,BPA,Partido Nacional,404,14
Montevideo,1887,BPA,Partido Nacional,903,3
Montevideo,1887,BPA,Partido Nacional,2014,30
Montevideo,1888,BPA,Partido Nacional,33,2
Montevideo,1888,BPA,Partido Nacional,40,10
Montevideo,1888,BPA,Partido Nacional,71,19
Montevideo,1888,BPA,Partido Nacional,404,21
Montevideo,1888,BPA,Partido Nacional,903,1
Montevideo,1888,BPA,Partido Nacional,2014,29
Montevideo,1889,BPA,Partido Nacional,33,1
Montevideo,1889,BPA,Partido Nacional,40,6
Montevideo,1889,BPA,Partido Nacional,71,18
Montevideo,1889,BPA,Partido Nacional,404,16
Montevideo,1889,BPA,Partido Nacional,903,2
Montevideo,1889,BPA,Partido Nacional,2014,28
Montevideo,1889,BPA,Partido Nacional,504504,1
Montevideo,1890,BPA,Partido Nacional,33,1
Montevideo,1890,BPA,Partido Nacional,40,6
Montevideo,1890,BPA,Partido Nacional,71,21
Montevideo,1890,BPA,Partido Nacional,404,22
Montevideo,1890,BPA,Partido Nacional,2014,24
Montevideo,1891,BPA,Partido Nacional,40,6
Montevideo,1891,BPA,Partido Nacional,71,8
Montevideo,1891,BPA,Partido Nacional,404,13
Montevideo,1891,BPA,Partido Nacional,903,2
Montevideo,1891,BPA,Partido Nacional,2014,24
Montevideo,1892,BPA,Partido Nacional,40,14
Montevideo,1892,BPA,Partido Nacional,71,11
Montevideo,1892,BPA,Partido Nacional,404,23
Montevideo,1892,BPA,Partido Nacional,903,1
Montevideo,1892,BPA,Partido Nacional,2014,21
Montevideo,1893,BPA,Partido Nacional,33,1
Montevideo,1893,BPA,Partido Nacional,40,9
Montevideo,1893,BPA,Partido Nacional,71,18
Montevideo,1893,BPA,Partido Nacional,404,15
Montevideo,1893,BPA,Partido Nacional,903,4
Montevideo,1893,BPA,Partido Nacional,2014,25
Montevideo,1894,BPA,Partido Nacional,33,4
Montevideo,1894,BPA,Partido Nacional,40,7
Montevideo,1894,BPA,Partido Nacional,71,15
Montevideo,1894,BPA,Partido Nacional,404,17
Montevideo,1894,BPA,Partido Nacional,903,4
Montevideo,1894,BPA,Partido Nacional,2014,26
Montevideo,1895,BPA,Partido Nacional,40,13
Montevideo,1895,BPA,Partido Nacional,71,14
Montevideo,1895,BPA,Partido Nacional,404,12
Montevideo,1895,BPA,Partido Nacional,903,3
Montevideo,1895,BPA,Partido Nacional,2014,27
Montevideo,1896,BPA,Partido Nacional,40,18
Montevideo,1896,BPA,Partido Nacional,71,18
Montevideo,1896,BPA,Partido Nacional,244,1
Montevideo,1896,BPA,Partido Nacional,404,13
Montevideo,1896,BPA,Partido Nacional,903,5
Montevideo,1896,BPA,Partido Nacional,2014,18
Montevideo,1897,BPB,Partido Nacional,33,3
Montevideo,1897,BPB,Partido Nacional,40,14
Montevideo,1897,BPB,Partido Nacional,71,22
Montevideo,1897,BPB,Partido Nacional,244,3
Montevideo,1897,BPB,Partido Nacional,404,16
Montevideo,1897,BPB,Partido Nacional,903,3
Montevideo,1897,BPB,Partido Nacional,1889,1
Montevideo,1897,BPB,Partido Nacional,2014,24
Montevideo,1898,BPB,Partido Nacional,33,2
Montevideo,1898,BPB,Partido Nacional,40,25
Montevideo,1898,BPB,Partido Nacional,71,21
Montevideo,1898,BPB,Partido Nacional,404,18
Montevideo,1898,BPB,Partido Nacional,903,8
Montevideo,1898,BPB,Partido Nacional,2014,35
Montevideo,1898,BPB,Partido Nacional,504504,1
Montevideo,1899,BPB,Partido Nacional,33,1
Montevideo,1899,BPB,Partido Nacional,40,23
Montevideo,1899,BPB,Partido Nacional,71,20
Montevideo,1899,BPB,Partido Nacional,404,20
Montevideo,1899,BPB,Partido Nacional,903,17
Montevideo,1899,BPB,Partido Nacional,2014,29
Montevideo,1900,BPB,Partido Nacional,33,3
Montevideo,1900,BPB,Partido Nacional,40,18
Montevideo,1900,BPB,Partido Nacional,71,16
Montevideo,1900,BPB,Partido Nacional,244,2
Montevideo,1900,BPB,Partido Nacional,404,19
Montevideo,1900,BPB,Partido Nacional,903,14
Montevideo,1900,BPB,Partido Nacional,2014,33
Montevideo,1901,BPB,Partido Nacional,40,17
Montevideo,1901,BPB,Partido Nacional,71,18
Montevideo,1901,BPB,Partido Nacional,404,21
Montevideo,1901,BPB,Partido Nacional,903,8
Montevideo,1901,BPB,Partido Nacional,2014,34
Montevideo,1901,BPB,Partido Nacional,504504,1
Montevideo,1902,BPB,Partido Nacional,33,6
Montevideo,1902,BPB,Partido Nacional,40,17
Montevideo,1902,BPB,Partido Nacional,71,18
Montevideo,1902,BPB,Partido Nacional,244,1
Montevideo,1902,BPB,Partido Nacional,404,20
Montevideo,1902,BPB,Partido Nacional,903,6
Montevideo,1902,BPB,Partido Nacional,2014,28
Montevideo,1903,BPB,Partido Nacional,33,2
Montevideo,1903,BPB,Partido Nacional,40,14
Montevideo,1903,BPB,Partido Nacional,71,8
Montevideo,1903,BPB,Partido Nacional,404,24
Montevideo,1903,BPB,Partido Nacional,903,8
Montevideo,1903,BPB,Partido Nacional,2014,36
Montevideo,1904,BPB,Partido Nacional,33,1
Montevideo,1904,BPB,Partido Nacional,40,16
Montevideo,1904,BPB,Partido Nacional,71,15
Montevideo,1904,BPB,Partido Nacional,404,26
Montevideo,1904,BPB,Partido Nacional,903,7
Montevideo,1904,BPB,Partido Nacional,2014,27
Montevideo,1905,BPB,Partido Nacional,33,2
Montevideo,1905,BPB,Partido Nacional,40,21
Montevideo,1905,BPB,Partido Nacional,71,24
Montevideo,1905,BPB,Partido Nacional,244,1
Montevideo,1905,BPB,Partido Nacional,404,17
Montevideo,1905,BPB,Partido Nacional,903,4
Montevideo,1905,BPB,Partido Nacional,2014,26
Montevideo,1906,BPB,Partido Nacional,40,14
Montevideo,1906,BPB,Partido Nacional,71,17
Montevideo,1906,BPB,Partido Nacional,404,21
Montevideo,1906,BPB,Partido Nacional,903,10
Montevideo,1906,BPB,Partido Nacional,2014,34
Montevideo,1907,BPB,Partido Nacional,33,1
Montevideo,1907,BPB,Partido Nacional,40,14
Montevideo,1907,BPB,Partido Nacional,71,19
Montevideo,1907,BPB,Partido Nacional,404,20
Montevideo,1907,BPB,Partido Nacional,903,5
Montevideo,1907,BPB,Partido Nacional,2014,23
Montevideo,1908,BPB,Partido Nacional,40,15
Montevideo,1908,BPB,Partido Nacional,71,32
Montevideo,1908,BPB,Partido Nacional,404,18
Montevideo,1908,BPB,Partido Nacional,903,5
Montevideo,1908,BPB,Partido Nacional,2014,17
Montevideo,1909,BPB,Partido Nacional,33,1
Montevideo,1909,BPB,Partido Nacional,40,11
Montevideo,1909,BPB,Partido Nacional,71,22
Montevideo,1909,BPB,Partido Nacional,244,1
Montevideo,1909,BPB,Partido Nacional,404,18
Montevideo,1909,BPB,Partido Nacional,903,6
Montevideo,1909,BPB,Partido Nacional,2014,25
Montevideo,1910,BPB,Partido Nacional,40,15
Montevideo,1910,BPB,Partido Nacional,71,27
Montevideo,1910,BPB,Partido Nacional,404,25
Montevideo,1910,BPB,Partido Nacional,903,4
Montevideo,1910,BPB,Partido Nacional,2014,33
Montevideo,1911,BQA,Partido Nacional,33,2
Montevideo,1911,BQA,Partido Nacional,40,20
Montevideo,1911,BQA,Partido Nacional,71,18
Montevideo,1911,BQA,Partido Nacional,404,19
Montevideo,1911,BQA,Partido Nacional,903,14
Montevideo,1911,BQA,Partido Nacional,2014,30
Montevideo,1912,BQA,Partido Nacional,33,1
Montevideo,1912,BQA,Partido Nacional,40,20
Montevideo,1912,BQA,Partido Nacional,71,22
Montevideo,1912,BQA,Partido Nacional,404,21
Montevideo,1912,BQA,Partido Nacional,767,1
Montevideo,1912,BQA,Partido Nacional,903,10
Montevideo,1912,BQA,Partido Nacional,2014,36
Montevideo,1913,BQA,Partido Nacional,33,3
Montevideo,1913,BQA,Partido Nacional,40,19
Montevideo,1913,BQA,Partido Nacional,71,20
Montevideo,1913,BQA,Partido Nacional,404,20
Montevideo,1913,BQA,Partido Nacional,903,10
Montevideo,1913,BQA,Partido Nacional,2014,30
Montevideo,1914,BQA,Partido Nacional,33,3
Montevideo,1914,BQA,Partido Nacional,40,31
Montevideo,1914,BQA,Partido Nacional,71,25
Montevideo,1914,BQA,Partido Nacional,404,17
Montevideo,1914,BQA,Partido Nacional,903,16
Montevideo,1914,BQA,Partido Nacional,2014,26
Montevideo,1915,BQA,Partido Nacional,33,2
Montevideo,1915,BQA,Partido Nacional,40,12
Montevideo,1915,BQA,Partido Nacional,71,20
Montevideo,1915,BQA,Partido Nacional,404,24
Montevideo,1915,BQA,Partido Nacional,903,10
Montevideo,1915,BQA,Partido Nacional,2014,45
Montevideo,1916,BQA,Partido Nacional,33,4
Montevideo,1916,BQA,Partido Nacional,40,32
Montevideo,1916,BQA,Partido Nacional,71,21
Montevideo,1916,BQA,Partido Nacional,244,1
Montevideo,1916,BQA,Partido Nacional,404,31
Montevideo,1916,BQA,Partido Nacional,767,1
Montevideo,1916,BQA,Partido Nacional,903,10
Montevideo,1916,BQA,Partido Nacional,2014,28
Montevideo,1917,BQA,Partido Nacional,40,21
Montevideo,1917,BQA,Partido Nacional,71,12
Montevideo,1917,BQA,Partido Nacional,404,34
Montevideo,1917,BQA,Partido Nacional,767,1
Montevideo,1917,BQA,Partido Nacional,903,17
Montevideo,1917,BQA,Partido Nacional,2014,28
Montevideo,1918,BQA,Partido Nacional,40,19
Montevideo,1918,BQA,Partido Nacional,71,25
Montevideo,1918,BQA,Partido Nacional,404,38
Montevideo,1918,BQA,Partido Nacional,903,11
Montevideo,1918,BQA,Partido Nacional,2014,29
Montevideo,1919,BQA,Partido Nacional,33,3
Montevideo,1919,BQA,Partido Nacional,40,15
Montevideo,1919,BQA,Partido Nacional,71,17
Montevideo,1919,BQA,Partido Nacional,404,26
Montevideo,1919,BQA,Partido Nacional,767,2
Montevideo,1919,BQA,Partido Nacional,903,11
Montevideo,1919,BQA,Partido Nacional,2014,31
Montevideo,1920,BQA,Partido Nacional,33,1
Montevideo,1920,BQA,Partido Nacional,40,27
Montevideo,1920,BQA,Partido Nacional,71,18
Montevideo,1920,BQA,Partido Nacional,404,24
Montevideo,1920,BQA,Partido Nacional,903,11
Montevideo,1920,BQA,Partido Nacional,2014,42
Montevideo,1921,BQA,Partido Nacional,33,1
Montevideo,1921,BQA,Partido Nacional,40,26
Montevideo,1921,BQA,Partido Nacional,71,18
Montevideo,1921,BQA,Partido Nacional,404,27
Montevideo,1921,BQA,Partido Nacional,903,14
Montevideo,1921,BQA,Partido Nacional,2014,39
Montevideo,1922,BQA,Partido Nacional,33,3
Montevideo,1922,BQA,Partido Nacional,40,19
Montevideo,1922,BQA,Partido Nacional,71,31
Montevideo,1922,BQA,Partido Nacional,404,31
Montevideo,1922,BQA,Partido Nacional,903,9
Montevideo,1922,BQA,Partido Nacional,2014,23
Montevideo,1923,BQA,Partido Nacional,40,23
Montevideo,1923,BQA,Partido Nacional,71,16
Montevideo,1923,BQA,Partido Nacional,404,29
Montevideo,1923,BQA,Partido Nacional,903,13
Montevideo,1923,BQA,Partido Nacional,2014,31
Montevideo,1924,BQA,Partido Nacional,33,2
Montevideo,1924,BQA,Partido Nacional,40,26
Montevideo,1924,BQA,Partido Nacional,71,29
Montevideo,1924,BQA,Partido Nacional,244,1
Montevideo,1924,BQA,Partido Nacional,404,25
Montevideo,1924,BQA,Partido Nacional,903,10
Montevideo,1924,BQA,Partido Nacional,2014,27
Montevideo,1925,BQA,Partido Nacional,33,4
Montevideo,1925,BQA,Partido Nacional,40,15
Montevideo,1925,BQA,Partido Nacional,71,24
Montevideo,1925,BQA,Partido Nacional,404,23
Montevideo,1925,BQA,Partido Nacional,903,8
Montevideo,1925,BQA,Partido Nacional,2014,19
Montevideo,1926,BQA,Partido Nacional,33,1
Montevideo,1926,BQA,Partido Nacional,40,20
Montevideo,1926,BQA,Partido Nacional,71,16
Montevideo,1926,BQA,Partido Nacional,404,21
Montevideo,1926,BQA,Partido Nacional,767,1
Montevideo,1926,BQA,Partido Nacional,903,14
Montevideo,1926,BQA,Partido Nacional,2014,25
Montevideo,1926,BQA,Partido Nacional,504504,1
Montevideo,1927,BQA,Partido Nacional,33,2
Montevideo,1927,BQA,Partido Nacional,40,17
Montevideo,1927,BQA,Partido Nacional,71,16
Montevideo,1927,BQA,Partido Nacional,404,12
Montevideo,1927,BQA,Partido Nacional,903,3
Montevideo,1927,BQA,Partido Nacional,2014,18
Montevideo,1928,BQA,Partido Nacional,33,3
Montevideo,1928,BQA,Partido Nacional,40,17
Montevideo,1928,BQA,Partido Nacional,71,19
Montevideo,1928,BQA,Partido Nacional,404,24
Montevideo,1928,BQA,Partido Nacional,903,13
Montevideo,1928,BQA,Partido Nacional,2014,22
Montevideo,1929,BQA,Partido Nacional,33,3
Montevideo,1929,BQA,Partido Nacional,40,16
Montevideo,1929,BQA,Partido Nacional,71,18
Montevideo,1929,BQA,Partido Nacional,404,22
Montevideo,1929,BQA,Partido Nacional,903,5
Montevideo,1929,BQA,Partido Nacional,2014,25
Montevideo,1929,BQA,Partido Nacional,504504,1
Montevideo,1930,BQA,Partido Nacional,40,22
Montevideo,1930,BQA,Partido Nacional,71,24
Montevideo,1930,BQA,Partido Nacional,404,15
Montevideo,1930,BQA,Partido Nacional,903,17
Montevideo,1930,BQA,Partido Nacional,2014,13
Montevideo,1931,BQA,Partido Nacional,40,19
Montevideo,1931,BQA,Partido Nacional,71,20
Montevideo,1931,BQA,Partido Nacional,404,21
Montevideo,1931,BQA,Partido Nacional,903,6
Montevideo,1931,BQA,Partido Nacional,2014,26
Montevideo,1932,BQA,Partido Nacional,33,3
Montevideo,1932,BQA,Partido Nacional,40,27
Montevideo,1932,BQA,Partido Nacional,71,22
Montevideo,1932,BQA,Partido Nacional,404,29
Montevideo,1932,BQA,Partido Nacional,903,4
Montevideo,1932,BQA,Partido Nacional,2014,26
Montevideo,1933,BQA,Partido Nacional,33,3
Montevideo,1933,BQA,Partido Nacional,40,31
Montevideo,1933,BQA,Partido Nacional,71,31
Montevideo,1933,BQA,Partido Nacional,404,24
Montevideo,1933,BQA,Partido Nacional,903,6
Montevideo,1933,BQA,Partido Nacional,2014,32
Montevideo,1933,BQA,Partido Nacional,504504,1
Montevideo,1934,BQA,Partido Nacional,33,1
Montevideo,1934,BQA,Partido Nacional,40,19
Montevideo,1934,BQA,Partido Nacional,71,16
Montevideo,1934,BQA,Partido Nacional,404,26
Montevideo,1934,BQA,Partido Nacional,903,8
Montevideo,1934,BQA,Partido Nacional,2014,22
Montevideo,1935,BQA,Partido Nacional,40,20
Montevideo,1935,BQA,Partido Nacional,71,23
Montevideo,1935,BQA,Partido Nacional,244,1
Montevideo,1935,BQA,Partido Nacional,404,34
Montevideo,1935,BQA,Partido Nacional,903,1
Montevideo,1935,BQA,Partido Nacional,2014,25
Montevideo,1936,BQA,Partido Nacional,33,2
Montevideo,1936,BQA,Partido Nacional,40,29
Montevideo,1936,BQA,Partido Nacional,71,21
Montevideo,1936,BQA,Partido Nacional,404,30
Montevideo,1936,BQA,Partido Nacional,903,7
Montevideo,1936,BQA,Partido Nacional,2014,40
Montevideo,1937,BQB,Partido Nacional,33,1
Montevideo,1937,BQB,Partido Nacional,40,19
Montevideo,1937,BQB,Partido Nacional,71,22
Montevideo,1937,BQB,Partido Nacional,244,1
Montevideo,1937,BQB,Partido Nacional,404,20
Montevideo,1937,BQB,Partido Nacional,903,9
Montevideo,1937,BQB,Partido Nacional,1889,1
Montevideo,1937,BQB,Partido Nacional,2014,25
Montevideo,1938,BQB,Partido Nacional,33,4
Montevideo,1938,BQB,Partido Nacional,40,27
Montevideo,1938,BQB,Partido Nacional,71,19
Montevideo,1938,BQB,Partido Nacional,404,29
Montevideo,1938,BQB,Partido Nacional,903,23
Montevideo,1938,BQB,Partido Nacional,2014,30
Montevideo,1939,BQB,Partido Nacional,33,3
Montevideo,1939,BQB,Partido Nacional,40,23
Montevideo,1939,BQB,Partido Nacional,71,34
Montevideo,1939,BQB,Partido Nacional,404,23
Montevideo,1939,BQB,Partido Nacional,903,14
Montevideo,1939,BQB,Partido Nacional,2014,19
